Year	Foremothers
49962	2497
49962	2498
49962	2499
49962	2500
49962	2501
49962	2502
49962	2503
49962	2504
49962	2505
49962	2506
49962	2507
49962	2508
49962	2509
49962	2510
49962	2511
49962	2512
49962	2513
49962	2514
49962	2515
49962	2516
49962	2517
49962	2518
49962	2519
49962	2520
49962	2521
49962	2522
49962	2523
49963	2524
49963	2525
49963	2526
49963	2527
49963	2528
49963	2529
49963	2530
49963	2531
49963	2532
49963	2533
49963	2534
49963	2535
49963	2536
49963	2537
49963	2538
49963	2539
49963	2540
49963	2541
49963	2542
49963	2543
49963	2544
49963	2545
49963	2546
49963	2547
49963	2548
49963	2549
49963	2550
49963	2551
49963	2552
49963	2553
49963	2554
49963	2555
49963	2556
49963	2557
49963	2558
49963	2559
49963	2560
49963	2561
49963	2562
49963	2563
49963	2564
49963	2565
49963	2566
49963	2567
49963	2568
49963	2569
49964	2570
49964	2571
49964	2572
49964	2573
49964	2574
49964	2575
49964	2576
49964	2577
49964	2578
49964	2579
49964	2580
49964	2581
49964	2582
49964	2583
49964	2584
49964	2585
49964	2586
49964	2587
49964	2588
49964	2589
49964	2590
49964	2591
49964	2592
49964	2593
49964	2594
49964	2595
49964	2596
49964	2597
49964	2598
49964	2599
49964	2600
49964	2601
49964	2602
49964	2603
49964	2604
49964	2605
49964	2606
49964	2607
49964	2608
49964	2609
49964	2610
49964	2611
49964	2612
49964	2613
49964	2614
49964	2615
49964	2616
49964	2617
49964	2618
49965	2619
49965	2620
49965	2621
49965	2622
49965	2623
49965	2624
49965	2625
49965	2626
49965	2627
49965	2628
49965	2629
49965	2630
49965	2631
49965	2632
49965	2633
49965	2634
49965	2635
49965	2636
49965	2637
49965	2638
49965	2639
49965	2640
49965	2641
49965	2642
49965	2643
49965	2644
49965	2645
49965	2646
49965	2647
49965	2648
49965	2649
49965	2650
49965	2651
49965	2652
49965	2653
49965	2654
49965	2655
49965	2656
49965	2657
49965	2658
49965	2659
49965	2660
49965	2661
49965	2662
49965	2663
49965	2664
49965	2665
49965	2666
49965	2667
49965	2668
49965	2669
49965	2670
49965	2671
49965	2672
49966	2673
49966	2674
49966	2675
49966	2676
49966	2677
49966	2678
49966	2679
49966	2680
49966	2681
49966	2682
49966	2683
49966	2684
49966	2685
49966	2686
49966	2687
49966	2688
49966	2689
49966	2690
49966	2691
49966	2692
49966	2693
49966	2694
49966	2695
49966	2696
49966	2697
49966	2698
49966	2699
49966	2700
49966	2701
49966	2702
49966	2703
49966	2704
49966	2705
49966	2706
49966	2707
49966	2708
49966	2709
49966	2710
49966	2711
49966	2712
49966	2713
49966	2714
49966	2715
49966	2716
49966	2717
49966	2718
49966	2719
49966	2720
49966	2721
49966	2722
49966	2723
49966	2724
49966	2725
49966	2726
49967	2727
49967	2728
49967	2729
49967	2730
49967	2731
49967	2732
49967	2733
49967	2734
49967	2735
49967	2736
49967	2737
49967	2738
49967	2739
49967	2740
49967	2741
49967	2742
49967	2743
49967	2744
49967	2745
49967	2746
49967	2747
49967	2748
49967	2749
49967	2750
49967	2751
49967	2752
49967	2753
49967	2754
49967	2755
49967	2756
49967	2757
49967	2758
49967	2759
49967	2760
49967	2761
49967	2762
49967	2763
49967	2764
49967	2765
49967	2766
49967	2767
49967	2768
49967	2769
49967	2770
49967	2771
49967	2772
49967	2773
49967	2774
49967	2775
49967	2776
49967	2777
49967	2778
49967	2779
49967	2780
49967	2781
49967	2782
49967	2783
49967	2784
49968	2785
49968	2786
49968	2787
49968	2788
49968	2789
49968	2790
49968	2791
49968	2792
49968	2793
49968	2794
49968	2795
49968	2796
49968	2797
49968	2798
49968	2799
49968	2800
49968	2801
49968	2802
49968	2803
49968	2804
49968	2805
49968	2806
49968	2807
49968	2808
49968	2809
49968	2810
49968	2811
49968	2812
49968	2813
49968	2814
49968	2815
49968	2816
49968	2817
49968	2818
49968	2819
49968	2820
49968	2821
49968	2822
49968	2823
49968	2824
49968	2825
49968	2826
49968	2827
49968	2828
49968	2829
49968	2830
49968	2831
49968	2832
49968	2833
49968	2834
49968	2835
49968	2836
49968	2837
49968	2838
49968	2839
49968	2840
49968	2841
49968	2842
49968	2843
49968	2844
49969	2845
49969	2846
49969	2847
49969	2848
49969	2849
49969	2850
49969	2851
49969	2852
49969	2853
49969	2854
49969	2855
49969	2856
49969	2857
49969	2858
49969	2859
49969	2860
49969	2861
49969	2862
49969	2863
49969	2864
49969	2865
49969	2866
49969	2867
49969	2868
49969	2869
49969	2870
49969	2871
49969	2872
49969	2873
49969	2874
49969	2875
49969	2876
49969	2877
49969	2878
49969	2879
49969	2880
49969	2881
49969	2882
49969	2883
49969	2884
49969	2885
49969	2886
49969	2887
49969	2888
49969	2889
49969	2890
49969	2891
49969	2892
49970	2893
49970	2894
49970	2895
49970	2896
49970	2897
49970	2898
49970	2899
49970	2900
49970	2901
49970	2902
49970	2903
49970	2904
49970	2905
49970	2906
49970	2907
49970	2908
49970	2909
49970	2910
49970	2911
49970	2912
49970	2913
49970	2914
49970	2915
49970	2916
49970	2917
49970	2918
49970	2919
49970	2920
49970	2921
49970	2922
49970	2923
49970	2924
49970	2925
49970	2926
49970	2927
49970	2928
49970	2929
49970	2930
49970	2931
49970	2932
49970	2933
49970	2934
49970	2935
49970	2936
49970	2937
49970	2938
49971	2939
49971	2940
49971	2941
49971	2942
49971	2943
49971	2944
49971	2945
49971	2946
49971	2947
49971	2948
49971	2949
49971	2950
49971	2951
49971	2952
49971	2953
49971	2954
49971	2955
49971	2956
49971	2957
49971	2958
49971	2959
49971	2960
49971	2961
49971	2962
49971	2963
49971	2964
49971	2965
49971	2966
49971	2967
49971	2968
49971	2969
49971	2970
49971	2971
49971	2972
49971	2973
49971	2974
49972	2975
49972	2976
49972	2977
49972	2978
49972	2979
49972	2980
49972	2981
49972	2982
49972	2983
49972	2984
49972	2985
49972	2986
49972	2987
49972	2988
49972	2989
49972	2990
49972	2991
49972	2992
49972	2993
49972	2994
49972	2995
49972	2996
49972	2997
49972	2998
49972	2999
49972	3000
49972	3001
49972	3002
49972	3003
49972	3004
49972	3005
49972	3006
49972	3007
49972	3008
49972	3009
49972	3010
49972	3011
49972	3012
49973	3013
49973	3014
49973	3015
49973	3016
49973	3017
49973	3018
49973	3019
49973	3020
49973	3021
49973	3022
49973	3023
49973	3024
49973	3025
49973	3026
49973	3027
49973	3028
49973	3029
49973	3030
49973	3031
49973	3032
49973	3033
49973	3034
49973	3035
49973	3036
49973	3037
49973	3038
49973	3039
49973	3040
49974	3041
49974	3042
49974	3043
49974	3044
49974	3045
49974	3046
49974	3047
49974	3048
49974	3049
49974	3050
49974	3051
49974	3052
49974	3053
49974	3054
49974	3055
49974	3056
49974	3057
49974	3058
49974	3059
49974	3060
49974	3061
49974	3062
49974	3063
49974	3064
49974	3065
49974	3066
49974	3067
49974	3068
49974	3069
49974	3070
49974	3071
49974	3072
49974	3073
49974	3074
49974	3075
49974	3076
49974	3077
49974	3078
49975	3079
49975	3080
49975	3081
49975	3082
49975	3083
49975	3084
49975	3085
49975	3086
49975	3087
49975	3088
49975	3089
49975	3090
49975	3091
49975	3092
49975	3093
49975	3094
49975	3095
49975	3096
49975	3097
49975	3098
49975	3099
49975	3100
49975	3101
49975	3102
49975	3103
49975	3104
49975	3105
49975	3106
49975	3107
49975	3108
49975	3109
49975	3110
49975	3111
49975	3112
49975	3113
49975	3114
49975	3115
49975	3116
49975	3117
49975	3118
49975	3119
49976	3120
49976	3121
49976	3122
49976	3123
49976	3124
49976	3125
49976	3126
49976	3127
49976	3128
49976	3129
49976	3130
49976	3131
49976	3132
49976	3133
49976	3134
49976	3135
49976	3136
49976	3137
49976	3138
49976	3139
49976	3140
49976	3141
49976	3142
49976	3143
49976	3144
49976	3145
49976	3146
49976	3147
49977	3148
49977	3149
49977	3150
49977	3151
49977	3152
49977	3153
49977	3154
49977	3155
49977	3156
49977	3157
49977	3158
49977	3159
49977	3160
49977	3161
49977	3162
49977	3163
49977	3164
49977	3165
49977	3166
49977	3167
49977	3168
49977	3169
49977	3170
49977	3171
49977	3172
49977	3173
49977	3174
49977	3175
49977	3176
49977	3177
49977	3178
49977	3179
49977	3180
49977	3181
49977	3182
49978	3183
49978	3184
49978	3185
49978	3186
49978	3187
49978	3188
49978	3189
49978	3190
49978	3191
49978	3192
49978	3193
49978	3194
49978	3195
49978	3196
49978	3197
49978	3198
49978	3199
49978	3200
49978	3201
49978	3202
49978	3203
49978	3204
49978	3205
49978	3206
49978	3207
49978	3208
49978	3209
49978	3210
49978	3211
49978	3212
49978	3213
49978	3214
49978	3215
49978	3216
49978	3217
49978	3218
49978	3219
49978	3220
49978	3221
49979	3222
49979	3223
49979	3224
49979	3225
49979	3226
49979	3227
49979	3228
49979	3229
49979	3230
49979	3231
49979	3232
49979	3233
49979	3234
49979	3235
49979	3236
49979	3237
49979	3238
49979	3239
49979	3240
49979	3241
49979	3242
49979	3243
49979	3244
49979	3245
49979	3246
49979	3247
49979	3248
49979	3249
49979	3250
49979	3251
49979	3252
49979	3253
49979	3254
49979	3255
49979	3256
49979	3257
49979	3258
49979	3259
49979	3260
49979	3261
49980	3262
49980	3263
49980	3264
49980	3265
49980	3266
49980	3267
49980	3268
49980	3269
49980	3270
49980	3271
49980	3272
49980	3273
49980	3274
49980	3275
49980	3276
49980	3277
49980	3278
49980	3279
49980	3280
49980	3281
49980	3282
49980	3283
49980	3284
49980	3285
49980	3286
49980	3287
49980	3288
49980	3289
49980	3290
49980	3291
49980	3292
49980	3293
49980	3294
49980	3295
49980	3296
49980	3297
49980	3298
49981	3299
49981	3300
49981	3301
49981	3302
49981	3303
49981	3304
49981	3305
49981	3306
49981	3307
49981	3308
49981	3309
49981	3310
49981	3311
49981	3312
49981	3313
49981	3314
49981	3315
49981	3316
49981	3317
49981	3318
49981	3319
49981	3320
49981	3321
49981	3322
49981	3323
49981	3324
49981	3325
49981	3326
49982	3327
49982	3328
49982	3329
49982	3330
49982	3331
49982	3332
49982	3333
49982	3334
49982	3335
49982	3336
49982	3337
49982	3338
49982	3339
49982	3340
49982	3341
49982	3342
49982	3343
49982	3344
49982	3345
49982	3346
49982	3347
49982	3348
49982	3349
49982	3350
49983	3351
49983	3352
49983	3353
49983	3354
49983	3355
49983	3356
49983	3357
49983	3358
49983	3359
49983	3360
49983	3361
49983	3362
49983	3363
49983	3364
49983	3365
49983	3366
49983	3367
49983	3368
49983	3369
49983	3370
49983	3371
49983	3372
49983	3373
49983	3374
49983	3375
49983	3376
49983	3377
49983	3378
49983	3379
49983	3380
49984	3381
49984	3382
49984	3383
49984	3384
49984	3385
49984	3386
49984	3387
49984	3388
49984	3389
49984	3390
49984	3391
49984	3392
49984	3393
49984	3394
49984	3395
49984	3396
49984	3397
49984	3398
49984	3399
49984	3400
49984	3401
49984	3402
49984	3403
49984	3404
49984	3405
49984	3406
49984	3407
49984	3408
49984	3409
49984	3410
49984	3411
49984	3412
49985	3413
49985	3414
49985	3415
49985	3416
49985	3417
49985	3418
49985	3419
49985	3420
49985	3421
49985	3422
49985	3423
49985	3424
49985	3425
49985	3426
49985	3427
49985	3428
49985	3429
49985	3430
49985	3431
49985	3432
49985	3433
49985	3434
49985	3435
49985	3436
49985	3437
49985	3438
49985	3439
49985	3440
49986	3441
49986	3442
49986	3443
49986	3444
49986	3445
49986	3446
49986	3447
49986	3448
49986	3449
49986	3450
49986	3451
49986	3452
49986	3453
49986	3454
49986	3455
49986	3456
49986	3457
49986	3458
49986	3459
49986	3460
49986	3461
49986	3462
49987	3463
49987	3464
49987	3465
49987	3466
49987	3467
49987	3468
49987	3469
49987	3470
49987	3471
49987	3472
49987	3473
49987	3474
49987	3475
49987	3476
49987	3477
49987	3478
49988	3479
49988	3480
49988	3481
49988	3482
49988	3483
49988	3484
49988	3485
49988	3486
49988	3487
49988	3488
49988	3489
49988	3490
49988	3491
49988	3492
49988	3493
49988	3494
49988	3495
49988	3496
49989	3497
49989	3498
49989	3499
49989	3500
49989	3501
49989	3502
49989	3503
49989	3504
49989	3505
49989	3506
49989	3507
49989	3508
49989	3509
49989	3510
49989	3511
49989	3512
49990	3513
49990	3514
49990	3515
49990	3516
49990	3517
49990	3518
49990	3519
49990	3520
49990	3521
49990	3522
49990	3523
49990	3524
49990	3525
49990	3526
49990	3527
49990	3528
49990	3529
49990	3530
49990	3531
49990	3532
49990	3533
49990	3534
49990	3535
49990	3536
49990	3537
49990	3538
49990	3539
49990	3540
49990	3541
49991	3542
49991	3543
49991	3544
49991	3545
49991	3546
49991	3547
49991	3548
49991	3549
49991	3550
49991	3551
49991	3552
49991	3553
49991	3554
49991	3555
49991	3556
49991	3557
49991	3558
49991	3559
49991	3560
49991	3561
49992	3562
49992	3563
49992	3564
49992	3565
49992	3566
49992	3567
49992	3568
49992	3569
49992	3570
49992	3571
49992	3572
49992	3573
49992	3574
49992	3575
49992	3576
49992	3577
49992	3578
49992	3579
49993	3580
49993	3581
49993	3582
49993	3583
49993	3584
49993	3585
49993	3586
49993	3587
49993	3588
49993	3589
49993	3590
49993	3591
49994	3592
49994	3593
49994	3594
49994	3595
49994	3596
49994	3597
49994	3598
49994	3599
49994	3600
49994	3601
49994	3602
49995	3603
49995	3604
49995	3605
49995	3606
49995	3607
49995	3608
49995	3609
49995	3610
49995	3611
49995	3612
49995	3613
49995	3614
49995	3615
49995	3616
49995	3617
49995	3618
49995	3619
49995	3620
49995	3621
49995	3622
49995	3623
49996	3624
49996	3625
49996	3626
49996	3627
49996	3628
49996	3629
49996	3630
49996	3631
49997	3632
49998	3633
49998	3634
49998	3635
49998	3636
49998	3637
49998	3638
49998	3639
49998	3640
49998	3641
